
 ****** Running generation 0 ****** 

Population's average fitness: 2932.02528 stdev: 653.73219
Best fitness: 5149.31000 - size: (20, 202) - species 163 - id 163
Average adjusted fitness: 0.386
Mean genetic distance 3.595, standard deviation 0.236
Population of 600 members in 200 species:
   ID   age  size  fitness  adj fit  stag
    41   11     3   3097.2    0.324     8
    42   11     3   3350.4    0.436     1
    43   11     3   3232.8    0.380     9
    44   11     3   3667.8    0.395     2
    45   11     3   4620.4    0.419     8
    46   11     3   2722.3    0.221     8
    47   11     3   3015.9    0.249     7
    49   11     3   3670.4    0.274     8
    50   11     3   3950.9    0.464     0
    51   11     3   3604.6    0.399     7
    52   11     3   3891.8    0.388     7
    53   11     3   3344.4    0.369     2
    54   11     3   3138.1    0.235     1
    55   11     3   3271.8    0.372     4
    56   11     3   4050.5    0.571     8
    57   11     3   3619.3    0.388     6
    58   11     3   3072.6    0.270     8
    59   11     3   2643.2    0.228     7
    60   11     3   3926.8    0.461     0
    61   11     3   3149.2    0.209     9
    62   11     3   3205.2    0.255     9
    63   11     3   3858.5    0.422     0
    64   11     3   4227.4    0.493     2
    65   11     3   2762.7    0.285     4
    66   11     3   4382.4    0.461     0
    68   11     3   3535.6    0.415     6
    69   11     3   2846.1    0.264     6
    70   11     3   3829.3    0.457     8
    71   11     3   3872.1    0.314     1
    72   11     3   2739.5    0.284     7
    73   11     3   2993.0    0.313     2
    74   11     3   3051.3    0.259     9
    75   11     3   4723.2    0.563     0
    77   11     3   3654.9    0.384     3
    78   11     3   3015.7    0.354     7
    79   11     3   2595.9    0.214     9
    80   11     3   3618.2    0.354     9
    81   11     3   3761.4    0.494     8
    82   11     3   4000.6    0.353     0
    83   11     3   3203.6    0.313     3
    84   11     3   3731.6    0.460     9
    85   11     3   3626.3    0.455     9
    86   11     3   3585.8    0.432     1
    88   11     3   3423.9    0.266     5
    89   11     3   3081.4    0.335     6
    90   11     3   3502.1    0.340     3
    92   11     3   3267.6    0.330     9
    93   11     3   2916.8    0.349     6
    95   11     3   2561.5    0.192     2
    96   11     3   4813.5    0.499     0
    97   11     3   3999.4    0.432     8
    98   11     3   3411.1    0.364     7
    99   11     3   3194.9    0.391     7
   100   11     3   4108.1    0.491     0
   101   11     3   2730.3    0.249     8
   102   11     3   3078.2    0.387     7
   103   11     3   3399.6    0.452     8
   104   11     3   3814.1    0.417     4
   105   11     3   3775.7    0.372     4
   106   11     3   3577.4    0.432     1
   107   11     3   3522.9    0.449     2
   108   11     3   3013.7    0.276     4
   109   11     3   3202.8    0.305     1
   110   11     3   3397.1    0.379     7
   111   11     3   2902.1    0.334     4
   112   11     3   3195.6    0.336     3
   113   11     3   3531.0    0.340     8
   115   11     3   3145.9    0.318     1
   116   11     3   3597.2    0.486     8
   117   11     3   3743.9    0.327     8
   118   11     3   2942.3    0.266     3
   119   11     3   3053.9    0.357     7
   120   11     3   3388.7    0.374     9
   121   11     3   3121.3    0.261     2
   122   11     3   4003.4    0.474     2
   123   11     3   3688.7    0.372     6
   124   11     3   3547.8    0.335     3
   125   11     3   3134.1    0.358     6
   126   11     3   2602.4    0.241     7
   127   11     3   2808.7    0.256     1
   128   11     3   3289.0    0.428     4
   129   11     3   2828.7    0.301     7
   130   11     3   3333.5    0.295     6
   131   11     3   3318.7    0.340     8
   132   11     3   3591.6    0.283     5
   133   11     3   3505.3    0.464     8
   134   11     3   3188.2    0.318     5
   135   11     3   2668.5    0.275     1
   137   11     3   3623.4    0.474     4
   138   11     3   3535.2    0.440     4
   139   11     3   4211.5    0.442     0
   141   11     3   4075.1    0.495     3
   142   11     3   3627.2    0.442     3
   143   11     3   3412.7    0.401     1
   144   11     3   4241.2    0.451     1
   145   11     3   2996.0    0.297     7
   146   11     3   2766.4    0.214     9
   147   11     3   2990.5    0.293     6
   148   11     3   3127.2    0.278     1
   149   11     3   3246.0    0.214     1
   150   11     3   3256.8    0.403     9
   151   11     3   3355.3    0.295     3
   152   11     3   2808.3    0.285     1
   153   11     3   4008.8    0.457     1
   154   11     3   4343.0    0.449     7
   155   11     3   3348.6    0.337     5
   157   11     3   3717.9    0.468     9
   158   11     3   3588.3    0.378     6
   159   11     3   2750.0    0.245     8
   160   11     3   3008.5    0.282     7
   161   11     3   3402.7    0.461     9
   162   11     3   3439.1    0.447     3
   165   11     3   2717.8    0.278     7
   166   11     3   4042.0    0.509     4
   167   11     3   3290.7    0.394     7
   168   11     3   3773.6    0.445     3
   169   11     3   3090.3    0.386     7
   170   11     3   3501.1    0.354     6
   172   11     3   3455.6    0.430     2
   173   11     3   4819.7    0.586     0
   174   11     3   3065.7    0.328     4
   175   11     3   3485.3    0.409     6
   176   11     3   3306.9    0.301     4
   177   11     3   2124.0    0.144     6
   178   11     3   3941.8    0.427     5
   179   11     3   4092.4    0.467     1
   180   11     3   5204.5    0.584     0
   181   11     3   4482.8    0.488     0
   182   11     3   3288.7    0.383     6
   183   11     3   2556.7    0.212     1
   184   11     3   3472.7    0.421     9
   185   11     3   3534.0    0.279     6
   186   11     3   3086.4    0.285     4
   187   11     3   3211.1    0.272     1
   188   11     3   2829.7    0.316     3
   189   11     3   3623.2    0.346     8
   190   11     3   3668.0    0.475     5
   191   11     3   3257.1    0.388     2
   192   11     3   2671.1    0.185     7
   193   11     3   3659.2    0.485     3
   194   11     3   3864.4    0.322     6
   195   11     3   4167.9    0.549     9
   196   11     3   4465.0    0.489     0
   197   11     3   2116.2    0.102     5
   198   11     3   2884.4    0.212     1
   199   11     3   3866.9    0.447     6
   200   11     3   3297.9    0.429     7
Total extinctions: 0
Generation time: 249.831 sec (257.569 average)

 ****** Running generation 12 ****** 

Population's average fitness: 2920.16260 stdev: 628.42443
Best fitness: 5789.89000 - size: (20, 201) - species 172 - id 404

Species 16 with 3 members is stagnated: removing it

Species 26 with 3 members is stagnated: removing it

Species 61 with 3 members is stagnated: removing it

Species 80 with 3 members is stagnated: removing it

Species 11 with 3 members is stagnated: removing it

Species 161 with 3 members is stagnated: removing it

Species 195 with 3 members is stagnated: removing it

Species 84 with 3 members is stagnated: removing it

Species 92 with 3 members is stagnated: removing it

Species 79 with 3 members is stagnated: removing it

Species 62 with 3 members is stagnated: removing it

Species 150 with 3 members is stagnated: removing it

Species 146 with 3 members is stagnated: removing it

Species 24 with 3 members is stagnated: removing it

Species 120 with 3 members is stagnated: removing it

Species 157 with 3 members is stagnated: removing it

Species 43 with 3 members is stagnated: removing it

Species 15 with 3 members is stagnated: removing it

Species 74 with 3 members is stagnated: removing it

Species 184 with 3 members is stagnated: removing it
Average adjusted fitness: 0.345
Mean genetic distance 3.589, standard deviation 0.260
Population of 486 members in 162 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   12     3   2777.2    0.295     4
     2   12     3   4133.9    0.552     6
     3   12     3   3682.1    0.353     9
     4   12     3   3121.5    0.264     1
     6   12     3   3003.1    0.235     3
     7   12     3   3402.7    0.388     4
     8   12     3   3002.0    0.281     1
     9   12     3   4685.9    0.466     0
    10   12     3   3240.6    0.338     8
    12   12     3   3378.7    0.252     8
    13   12     3   3840.7    0.408     4
    14   12     3   3275.3    0.378     9
    17   12     3   3382.0    0.234     8
    18   12     3   3157.6    0.331     8
    19   12     3   4108.4    0.430     0
    20   12     3   3899.9    0.408     9
    21   12     3   4474.8    0.478     6
    22   12     3   3941.9    0.374     2
    23   12     3   4754.0    0.354     1
    25   12     3   3400.0    0.322     7
    28   12     3   3130.1    0.306     2
    29   12     3   2672.3    0.246     4
    30   12     3   2960.5    0.230     8
    32   12     3   2795.8    0.261     9
    33   12     3   2849.9    0.295     4
    34   12     3   4055.5    0.397     7
    36   12     3   2954.7    0.328     8
    37   12     3   3419.8    0.380     2
    38   12     3   2958.8    0.320     5
    39   12     3   3585.8    0.392     5
    41   12     3   3497.8    0.336     9
    42   12     3   3089.1    0.283     2
    44   12     3   3385.5    0.336     3
    45   12     3   3359.4    0.258     9
    46   12     3   2605.9    0.251     9
    47   12     3   2868.4    0.292     8
    49   12     3   3837.8    0.402     0
    50   12     3   3163.9    0.303     1
    51   12     3   3494.8    0.390     8
    52   12     3   2840.1    0.284     8
    53   12     3   3982.3    0.382     3
    54   12     3   3103.2    0.326     2
    55   12     3   4020.3    0.420     5
    56   12     3   4177.7    0.406     9
    57   12     3   3697.2    0.360     7
    58   12     3   2479.3    0.217     9
    59   12     3   4409.2    0.371     8
    60   12     3   3361.3    0.321     1
    63   12     3   3353.1    0.310     1
    64   12     3   2926.5    0.250     3
    65   12     3   3683.4    0.479     5
    66   12     3   2862.2    0.272     1
    68   12     3   3243.2    0.342     7
    69   12     3   3953.5    0.379     7
    70   12     3   3376.4    0.354     9
    71   12     3   3305.2    0.351     2
    72   12     3   3176.4    0.243     8
    73   12     3   2406.4    0.220     3
    75   12     3   3351.6    0.298     1
    77   12     3   3763.4    0.477     4
    78   12     3   2471.0    0.222     8
    81   12     3   2884.0    0.256     9
    82   12     3   3627.8    0.393     1
    83   12     3   3673.9    0.445     4
    85   12     3   4306.1    0.494     0
    86   12     3   4211.8    0.298     2
    88   12     3   3596.0    0.372     6
    89   12     3   3458.7    0.372     7
    90   12     3   3424.0    0.453     4
    93   12     3   2941.4    0.294     7
    95   12     3   3535.3    0.470     3
    96   12     3   2974.9    0.299     1
    97   12     3   3506.9    0.353     9
    98   12     3   3365.3    0.212     8
    99   12     3   3121.8    0.293     8
   100   12     3   3498.3    0.208     1
   101   12     3   2960.4    0.194     9
   102   12     3   2560.4    0.225     8
   103   12     3   3652.4    0.363     9
   104   12     3   3579.0    0.301     5
   105   12     3   2817.8    0.261     5
   106   12     3   2696.2    0.227     2
   107   12     3   2824.9    0.287     3
   108   12     3   2931.7    0.306     5
   109   12     3   3499.5    0.311     2
   110   12     3   3519.3    0.396     8
   111   12     3   3987.4    0.352     5
   112   12     3   3342.1    0.321     4
   113   12     3   4270.7    0.380     9
   115   12     3   3165.3    0.328     2
   116   12     3   3269.9    0.349     9
   117   12     3   2741.2    0.251     9
   118   12     3   3282.9    0.338     4
   119   12     3   3340.4    0.345     8
   121   12     3   3200.9    0.265     3
   122   12     3   3224.0    0.322     3
   123   12     3   4130.5    0.397     7
   124   12     3   3292.6    0.398     4
   125   12     3   3463.4    0.358     7
   126   12     3   3762.6    0.516     8
   127   12     3   3994.1    0.412     2
   128   12     3   4826.8    0.458     5
   129   12     3   4772.2    0.402     0
   130   12     3   2862.8    0.266     7
   131   12     3   3597.0    0.439     9
   132   12     3   3935.1    0.330     6
   133   12     3   3776.1    0.427     9
   134   12     3   3338.9    0.357     6
   135   12     3   3673.6    0.407     2
   137   12     3   3360.2    0.314     5
   138   12     3   4107.2    0.353     5
   139   12     3   2778.8    0.243     1
   141   12     3   2618.4    0.254     4
   142   12     3   3750.5    0.444     4
   143   12     3   2913.3    0.245     2
   144   12     3   4208.4    0.358     2
   145   12     3   4656.5    0.478     0
   147   12     3   3326.5    0.287     7
   148   12     3   2948.8    0.291     2
   149   12     3   2882.6    0.274     2
   151   12     3   2625.4    0.226     4
   152   12     3   3226.8    0.255     2
   153   12     3   2521.1    0.219     2
   154   12     3   3238.2    0.345     8
   155   12     3   3957.7    0.478     6
   158   12     3   3579.5    0.428     7
   159   12     3   3252.6    0.280     9
   160   12     3   3374.4    0.320     8
   162   12     3   3501.6    0.323     4
   165   12     3   3641.6    0.398     8
   166   12     3   4662.2    0.524     0
   167   12     3   3280.4    0.350     8
   168   12     3   2985.6    0.340     4
   169   12     3   3225.4    0.336     8
   170   12     3   3412.4    0.346     7
   172   12     3   5789.9    0.665     0
   173   12     3   4038.3    0.429     1
   174   12     3   3082.6    0.317     5
   175   12     3   3555.1    0.299     7
   176   12     3   3158.0    0.358     5
   177   12     3   3135.0    0.369     7
   178   12     3   3738.9    0.308     6
   179   12     3   4561.3    0.480     0
   180   12     3   3817.9    0.444     1
   181   12     3   3688.6    0.424     1
   182   12     3   4477.2    0.364     0
   183   12     3   3945.3    0.463     2
   185   12     3   3099.1    0.288     7
   186   12     3   3760.5    0.357     5
   187   12     3   3185.3    0.288     2
   188   12     3   4394.2    0.415     4
   189   12     3   3676.1    0.404     9
   190   12     3   2825.2    0.313     6
   191   12     3   3082.9    0.287     3
   192   12     3   3084.8    0.286     8
   193   12     3   2638.8    0.251     4
   194   12     3   3783.7    0.405     7
   196   12     3   3493.6    0.429     1
   197   12     3   4153.6    0.513     6
   198   12     3   3359.9    0.372     2
   199   12     3   3220.6    0.331     7
   200   12     3   3167.9    0.356     8
Total extinctions: 0
Generation time: 218.443 sec (258.666 average)

 ****** Running generation 13 ****** 

Population's average fitness: 2935.39257 stdev: 615.40011
Best fitness: 5010.67500 - size: (20, 202) - species 55 - id 55

Species 45 with 3 members is stagnated: removing it

Species 56 with 3 members is stagnated: removing it

Species 81 with 3 members is stagnated: removing it

Species 103 with 3 members is stagnated: removing it

Species 3 with 3 members is stagnated: removing it

Species 159 with 3 members is stagnated: removing it

Species 117 with 3 members is stagnated: removing it

Species 58 with 3 members is stagnated: removing it

Species 133 with 3 members is stagnated: removing it

Species 32 with 3 members is stagnated: removing it

Species 97 with 3 members is stagnated: removing it

Species 131 with 3 members is stagnated: removing it

Species 70 with 3 members is stagnated: removing it

Species 189 with 3 members is stagnated: removing it

Species 46 with 3 members is stagnated: removing it

Species 20 with 3 members is stagnated: removing it

Species 41 with 3 members is stagnated: removing it

Species 113 with 3 members is stagnated: removing it
Average adjusted fitness: 0.398
Mean genetic distance 3.591, standard deviation 0.275
Population of 432 members in 144 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   13     3   3050.4    0.412     5
     2   13     3   4081.9    0.426     7
     4   13     3   2861.6    0.308     2
     6   13     3   3613.9    0.433     4
     7   13     3   3653.2    0.545     5
     8   13     3   2714.5    0.298     2
     9   13     3   4006.2    0.352     1
    10   13     3   3169.9    0.386     9
    12   13     3   2891.6    0.325     9
    13   13     3   3924.1    0.534     5
    14   13     3   4789.3    0.473     0
    17   13     3   2596.5    0.218     9
    18   13     3   3459.7    0.512     9
    19   13     3   3883.5    0.400     1
    21   13     3   3138.5    0.371     7
    22   13     3   3148.2    0.367     3
    23   13     3   2708.7    0.328     2
    25   13     3   3633.0    0.349     8
    28   13     3   3086.4    0.397     3
    29   13     3   3351.5    0.294     5
    30   13     3   3585.0    0.368     9
    33   13     3   4039.2    0.574     5
    34   13     3   2716.2    0.245     8
    36   13     3   3139.4    0.309     9
    37   13     3   3316.8    0.466     3
    38   13     3   4332.0    0.549     6
    39   13     3   3729.4    0.399     6
    42   13     3   3015.5    0.330     3
    44   13     3   2908.1    0.268     4
    47   13     3   3458.0    0.376     9
    49   13     3   3542.9    0.365     1
    50   13     3   3552.0    0.434     2
    51   13     3   3561.2    0.522     9
    52   13     3   3454.9    0.531     9
    53   13     3   4090.0    0.402     4
    54   13     3   4080.5    0.397     0
    55   13     3   5010.7    0.605     0
    57   13     3   3529.9    0.436     8
    59   13     3   3270.5    0.410     9
    60   13     3   3441.2    0.467     2
    63   13     3   2875.3    0.280     2
    64   13     3   3829.3    0.347     4
    65   13     3   3711.0    0.496     6
    66   13     3   3401.9    0.423     2
    68   13     3   3321.6    0.427     8
    69   13     3   4524.1    0.538     8
    71   13     3   3697.9    0.388     3
    72   13     3   2699.6    0.245     9
    73   13     3   2913.7    0.375     4
    75   13     3   4122.0    0.557     2
    77   13     3   3925.4    0.427     5
    78   13     3   3290.2    0.428     9
    82   13     3   4476.7    0.776     0
    83   13     3   2962.5    0.231     5
    85   13     3   2582.5    0.156     1
    86   13     3   3329.4    0.380     3
    88   13     3   2870.7    0.326     7
    89   13     3   4464.4    0.565     0
    90   13     3   2989.7    0.257     5
    93   13     3   4660.1    0.582     8
    95   13     3   2493.7    0.252     4
    96   13     3   2932.4    0.330     2
    98   13     3   3685.2    0.415     9
    99   13     3   3909.3    0.525     0
   100   13     3   3225.3    0.378     2
   101   13     3   4049.0    0.327     0
   102   13     3   3806.3    0.546     0
   104   13     3   4274.8    0.663     0
   105   13     3   3388.8    0.377     6
   106   13     3   4502.3    0.480     0
   107   13     3   3518.8    0.381     4
   108   13     3   2856.6    0.250     6
   109   13     3   4165.5    0.512     3
   110   13     3   2891.6    0.272     9
   111   13     3   3127.3    0.308     6
   112   13     3   2949.4    0.327     5
   115   13     3   2715.5    0.263     3
   116   13     3   4096.2    0.449     0
   118   13     3   3151.1    0.407     5
   119   13     3   3819.9    0.505     9
   121   13     3   3223.2    0.333     4
   122   13     3   3511.5    0.439     4
   123   13     3   2836.0    0.176     8
   124   13     3   2541.7    0.217     5
   125   13     3   3482.7    0.429     8
   126   13     3   2770.0    0.284     9
   127   13     3   2844.6    0.353     3
   128   13     3   3559.2    0.336     6
   129   13     3   3854.0    0.340     1
   130   13     3   3002.3    0.323     8
   132   13     3   3927.2    0.353     7
   134   13     3   3274.4    0.399     7
   135   13     3   3446.1    0.429     3
   137   13     3   3563.6    0.459     6
   138   13     3   2512.2    0.252     6
   139   13     3   3248.4    0.350     2
   141   13     3   3342.8    0.499     5
   142   13     3   2576.8    0.161     5
   143   13     3   3740.1    0.434     3
   144   13     3   4087.8    0.486     3
   145   13     3   3517.5    0.430     1
   147   13     3   3093.5    0.421     8
   148   13     3   3172.3    0.370     3
   149   13     3   3154.0    0.411     3
   151   13     3   3332.6    0.477     5
   152   13     3   2950.5    0.226     3
   153   13     3   3289.1    0.372     3
   154   13     3   3844.9    0.466     9
   155   13     3   3479.3    0.444     7
   158   13     3   2434.9    0.221     8
   160   13     3   2999.1    0.320     9
   162   13     3   4085.5    0.457     0
   165   13     3   3163.9    0.371     9
   166   13     3   3611.8    0.410     1
   167   13     3   3821.1    0.459     9
   168   13     3   3168.9    0.424     5
   169   13     3   3357.0    0.452     9
   170   13     3   3915.1    0.543     0
   172   13     3   3639.2    0.505     1
   173   13     3   2930.2    0.348     2
   174   13     3   3093.7    0.351     6
   175   13     3   3566.9    0.454     8
   176   13     3   4108.9    0.502     6
   177   13     3   4263.3    0.505     8
   178   13     3   3147.2    0.292     7
   179   13     3   3117.3    0.300     1
   180   13     3   3607.2    0.228     2
   181   13     3   3658.8    0.342     2
   182   13     3   3077.3    0.359     1
   183   13     3   3667.8    0.362     3
   185   13     3   3162.6    0.331     8
   186   13     3   3604.6    0.406     6
   187   13     3   3230.2    0.381     3
   188   13     3   4405.5    0.566     5
   190   13     3   2306.2    0.209     7
   191   13     3   4831.4    0.542     0
   192   13     3   3875.5    0.507     0
   193   13     3   4146.6    0.736     5
   194   13     3   3728.3    0.467     8
   196   13     3   3376.3    0.422     2
   197   13     3   3686.0    0.544     7
   198   13     3   2935.2    0.244     3
   199   13     3   2946.0    0.281     8
   200   13     3   3490.6    0.463     9
Total extinctions: 0
Generation time: 194.644 sec (257.392 average)

 ****** Running generation 14 ****** 

Population's average fitness: 2943.35756 stdev: 675.47973
Best fitness: 5749.32500 - size: (20, 201) - species 167 - id 356

Species 160 with 3 members is stagnated: removing it

Species 52 with 3 members is stagnated: removing it

Species 17 with 3 members is stagnated: removing it

Species 98 with 3 members is stagnated: removing it

Species 10 with 3 members is stagnated: removing it

Species 154 with 3 members is stagnated: removing it

Species 47 with 3 members is stagnated: removing it

Species 78 with 3 members is stagnated: removing it

Species 59 with 3 members is stagnated: removing it

Species 126 with 3 members is stagnated: removing it

Species 12 with 3 members is stagnated: removing it

Species 200 with 3 members is stagnated: removing it

Species 30 with 3 members is stagnated: removing it

Species 18 with 3 members is stagnated: removing it

Species 169 with 3 members is stagnated: removing it

Species 165 with 3 members is stagnated: removing it

Species 51 with 3 members is stagnated: removing it

Species 72 with 3 members is stagnated: removing it

Species 36 with 3 members is stagnated: removing it
Average adjusted fitness: 0.313
Mean genetic distance 3.590, standard deviation 0.294
Population of 375 members in 125 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   14     3   3191.4    0.263     6
     2   14     3   3053.7    0.309     8
     4   14     3   2929.8    0.199     3
     6   14     3   4901.8    0.484     0
     7   14     3   3472.8    0.297     6
     8   14     3   3569.7    0.355     3
     9   14     3   3000.2    0.286     2
    13   14     3   4121.5    0.308     0
    14   14     3   4110.2    0.330     1
    19   14     3   2567.6    0.183     2
    21   14     3   3250.0    0.276     8
    22   14     3   3873.7    0.439     4
    23   14     3   3460.8    0.295     3
    25   14     3   4391.2    0.353     0
    28   14     3   2659.6    0.188     4
    29   14     3   3630.4    0.393     6
    33   14     3   3560.1    0.382     6
    34   14     3   2592.7    0.150     9
    37   14     3   4064.6    0.362     0
    38   14     3   5048.4    0.408     0
    39   14     3   2863.4    0.200     7
    42   14     3   3790.2    0.282     4
    44   14     3   4543.7    0.407     0
    49   14     3   3717.5    0.322     2
    50   14     3   3574.3    0.346     3
    53   14     3   3458.7    0.367     5
    54   14     3   3650.0    0.309     1
    55   14     3   2731.6    0.227     1
    57   14     3   3533.4    0.277     9
    60   14     3   3663.2    0.268     3
    63   14     3   3177.8    0.356     3
    64   14     3   3294.6    0.251     5
    65   14     3   3552.7    0.269     7
    66   14     3   5713.2    0.555     0
    68   14     3   2781.8    0.237     9
    69   14     3   3582.9    0.400     9
    71   14     3   3987.0    0.420     4
    73   14     3   3138.2    0.303     5
    75   14     3   3259.5    0.246     3
    77   14     3   3929.0    0.384     6
    82   14     3   3988.0    0.308     1
    83   14     3   3596.2    0.322     6
    85   14     3   2878.1    0.206     2
    86   14     3   2706.7    0.224     4
    88   14     3   3761.6    0.339     8
    89   14     3   3413.4    0.281     1
    90   14     3   4809.0    0.501     0
    93   14     3   3037.6    0.213     9
    95   14     3   3969.6    0.337     5
    96   14     3   4538.5    0.489     3
    99   14     3   3506.5    0.296     1
   100   14     3   3222.1    0.361     3
   101   14     3   3408.3    0.319     1
   102   14     3   3167.6    0.274     1
   104   14     3   3263.1    0.271     1
   105   14     3   3889.0    0.421     7
   106   14     3   2481.2    0.156     1
   107   14     3   3471.0    0.350     5
   108   14     3   3907.1    0.395     7
   109   14     3   3781.6    0.354     4
   110   14     3   4424.1    0.356     0
   111   14     3   2533.5    0.170     7
   112   14     3   3335.4    0.323     6
   115   14     3   3106.2    0.285     4
   116   14     3   2740.9    0.156     1
   118   14     3   2592.5    0.198     6
   119   14     3   4052.5    0.408     0
   121   14     3   2642.1    0.209     5
   122   14     3   3424.1    0.365     5
   123   14     3   3082.1    0.316     9
   124   14     3   3901.2    0.301     6
   125   14     3   3443.2    0.265     9
   127   14     3   3040.0    0.284     4
   128   14     3   3171.1    0.319     7
   129   14     3   4254.1    0.488     2
   130   14     3   4226.8    0.480     9
   132   14     3   2592.5    0.185     8
   134   14     3   3268.6    0.259     8
   135   14     3   2116.8    0.065     4
   137   14     3   5468.3    0.444     0
   138   14     3   2804.1    0.261     7
   139   14     3   4617.7    0.545     0
   141   14     3   4914.1    0.324     6
   142   14     3   3796.4    0.315     6
   143   14     3   3473.2    0.348     4
   144   14     3   2702.8    0.204     4
   145   14     3   3806.7    0.400     2
   147   14     3   2739.8    0.249     9
   148   14     3   3339.1    0.374     4
   149   14     3   4973.0    0.656     0
   151   14     3   2812.1    0.210     6
   152   14     3   3864.5    0.392     4
   153   14     3   2852.6    0.197     4
   155   14     3   2829.6    0.231     8
   158   14     3   3170.7    0.236     9
   162   14     3   3551.9    0.415     1
   166   14     3   2820.3    0.270     2
   167   14     3   5749.3    0.501     0
   168   14     3   3256.1    0.288     6
   170   14     3   2331.4    0.056     1
   172   14     3   5249.1    0.479     2
   173   14     3   4406.2    0.293     3
   174   14     3   3207.6    0.181     7
   175   14     3   3194.9    0.302     9
   176   14     3   3185.8    0.250     7
   177   14     3   3970.8    0.316     9
   178   14     3   2952.8    0.208     8
   179   14     3   3792.2    0.326     2
   180   14     3   2895.4    0.247     3
   181   14     3   3266.6    0.309     3
   182   14     3   3612.0    0.410     2
   183   14     3   3612.0    0.380     4
   185   14     3   3954.0    0.349     9
   186   14     3   3761.6    0.380     7
   187   14     3   2679.7    0.207     4
   188   14     3   3228.9    0.297     6
   190   14     3   2834.8    0.258     8
   191   14     3   4480.5    0.428     1
   192   14     3   2985.4    0.289     1
   193   14     3   3505.1    0.342     6
   194   14     3   3424.3    0.246     9
   196   14     3   3711.8    0.269     3
   197   14     3   3691.7    0.381     8
   198   14     3   2948.4    0.221     4
   199   14     3   3872.3    0.349     9
Total extinctions: 0
Generation time: 181.035 sec (226.110 average)

 ****** Running generation 15 ****** 

Population's average fitness: 2862.22607 stdev: 632.20009
Best fitness: 5196.82000 - size: (19, 190) - species 106 - id 215

Species 194 with 3 members is stagnated: removing it

Species 199 with 3 members is stagnated: removing it

Species 158 with 3 members is stagnated: removing it

Species 123 with 3 members is stagnated: removing it

Species 175 with 3 members is stagnated: removing it

Species 130 with 3 members is stagnated: removing it

Species 185 with 3 members is stagnated: removing it

Species 93 with 3 members is stagnated: removing it

Species 69 with 3 members is stagnated: removing it

Species 34 with 3 members is stagnated: removing it

Species 57 with 3 members is stagnated: removing it

Species 68 with 3 members is stagnated: removing it

Species 177 with 3 members is stagnated: removing it
Average adjusted fitness: 0.342
Mean genetic distance 3.589, standard deviation 0.310
Population of 336 members in 112 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   15     3   3504.5    0.416     7
     2   15     3   2949.1    0.292     9
     4   15     3   3322.1    0.273     4
     6   15     3   2899.3    0.297     1
     7   15     3   3346.1    0.390     7
     8   15     3   4176.7    0.498     4
     9   15     3   3809.6    0.526     3
    13   15     3   3854.9    0.430     1
    14   15     3   3133.1    0.255     2
    19   15     3   3828.4    0.482     3
    21   15     3   4339.8    0.494     9
    22   15     3   3397.1    0.326     5
    23   15     3   2840.3    0.270     4
    25   15     3   3758.8    0.264     1
    28   15     3   4341.1    0.566     0
    29   15     3   2788.1    0.271     7
    33   15     3   3741.1    0.437     7
    37   15     3   3251.1    0.363     1
    38   15     3   4132.8    0.520     1
    39   15     3   4152.1    0.494     8
    42   15     3   2658.7    0.197     5
    44   15     3   3673.3    0.470     1
    49   15     3   2885.8    0.250     3
    50   15     3   3529.2    0.416     4
    53   15     3   3413.8    0.429     6
    54   15     3   3756.9    0.391     2
    55   15     3   2861.8    0.300     2
    60   15     3   2485.7    0.188     4
    63   15     3   3377.6    0.289     4
    64   15     3   2781.6    0.249     6
    65   15     3   3438.5    0.349     8
    66   15     3   3784.7    0.434     1
    71   15     3   3782.4    0.467     5
    73   15     3   4002.3    0.363     0
    75   15     3   3098.2    0.367     4
    77   15     3   3090.6    0.285     7
    82   15     3   3571.9    0.305     2
    83   15     3   3521.4    0.361     7
    85   15     3   3637.8    0.402     3
    86   15     3   3907.6    0.346     5
    88   15     3   4117.5    0.428     9
    89   15     3   3446.1    0.315     2
    90   15     3   2540.9    0.215     1
    95   15     3   3453.0    0.401     6
    96   15     3   2902.8    0.249     4
    99   15     3   3514.9    0.447     2
   100   15     3   3005.0    0.316     4
   101   15     3   3008.0    0.323     2
   102   15     3   3423.7    0.377     2
   104   15     3   2865.1    0.257     2
   105   15     3   3034.0    0.310     8
   106   15     3   5196.8    0.564     0
   107   15     3   3673.7    0.438     6
   108   15     3   2768.0    0.264     8
   109   15     3   3152.7    0.282     5
   110   15     3   4627.4    0.478     0
   111   15     3   4003.8    0.345     8
   112   15     3   3494.1    0.277     7
   115   15     3   3645.9    0.287     5
   116   15     3   2733.9    0.219     2
   118   15     3   4485.5    0.467     0
   119   15     3   3681.0    0.346     1
   121   15     3   3749.7    0.357     0
   122   15     3   2820.8    0.269     6
   124   15     3   2510.7    0.161     7
   125   15     3   4387.7    0.594     0
